,Unnamed: 0,base_date,emd_nm,em_g,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,longtermfrgn_기타_visit_pop_cnt,longtermfrgn_아시아_visit_pop_cnt,longtermfrgn_기타_resd_pop_cnt,longtermfrgn_아시아_resd_pop_cnt,간식_cnt,농축수산물_cnt,마트/슈퍼마켓_cnt,배달_cnt,식품_cnt,아시아음식_cnt,양식_cnt,주점및주류판매_cnt,패스트푸드_cnt,한식_cnt,부페_cnt
37,37,2021-08-07,대정읍,3105701.2,421431.75,20231.795,186272.78,647.824,6392.657,1075.6027,17549.957,457.54068,109.07996,1431.3533,133.0923,412.42624,137.43034,196.40865,12.816565,316.89005,1217.2311,0.45349672
38,38,2021-08-08,대정읍,3003241.0,431348.78,18410.848,174665.48,494.11398,6171.77,1080.2854,16869.879,380.986,59.65096,1398.3334,156.01373,405.98434,126.83676,157.2958,12.455298,271.55447,1107.742,-0.23899019
39,39,2021-08-09,대정읍,3192336.0,425721.28,27845.938,153213.6,475.47137,6474.95,965.8792,17214.768,333.99152,109.70325,1302.6609,84.00075,422.07748,88.44898,85.69519,3.11841,184.03812,936.2081,-0.43406424
40,40,2021-08-10,대정읍,3187621.0,431900.6,29672.635,146577.2,489.08115,6850.9517,986.11316,17720.781,322.9834,87.850464,1351.4109,98.04223,393.77826,86.52338,103.85061,6.389115,202.31786,964.54443,-0.055957362
41,41,2021-08-11,대정읍,2731912.8,435350.7,28424.838,136975.11,447.2869,6876.1147,1021.18933,17964.879,300.60562,69.21452,1192.0648,97.501755,362.67682,82.093056,101.745834,0.9515039,184.88069,855.05133,-0.12585583
42,42,2021-08-12,대정읍,2944727.5,428568.47,28114.07,145008.3,421.98624,7131.476,1035.3396,17333.139,333.26926,64.862595,1215.0038,88.387344,347.90015,89.558556,139.56435,6.0500956,188.935,904.3883,0.24658732
43,43,2021-08-13,대정읍,3236894.0,424731.28,27899.0,154600.08,527.5453,6951.0938,1037.0153,17268.076,330.01633,103.09401,1230.9468,96.572914,366.25168,96.08775,180.08524,10.733294,290.7304,1001.84814,1.1417125
44,44,2021-08-14,대정읍,3126345.8,421511.53,21034.428,165334.03,503.84375,6052.331,1045.6603,17030.936,433.1577,109.51116,1496.852,132.6674,438.19412,140.7046,182.07568,9.802985,288.71622,1173.2639,0.52307624
45,45,2021-08-15,대정읍,3135221.5,431905.97,19032.791,167683.44,413.38873,6249.154,1065.544,16565.32,397.25174,65.86005,1382.3259,159.22847,389.26508,128.19865,133.67589,8.025317,257.11896,1021.19104,-0.16745937
46,46,2021-08-16,대정읍,3170181.8,425611.66,27979.982,151997.14,449.3547,7613.3022,982.33044,17371.334,354.44205,96.61705,1315.9506,85.62116,394.6042,91.09084,76.84889,3.2956483,158.93314,878.2689,0.42130643
47,47,2021-08-17,대정읍,3175958.8,429802.47,29298.932,151476.2,467.24643,8314.1045,1035.3412,17638.062,333.4245,93.748405,1328.8865,99.01657,373.88354,78.664696,103.68461,8.08752,175.6555,928.0892,0.31368914
48,48,2021-08-18,대정읍,2953707.5,431768.66,28966.361,150798.8,443.92416,8485.859,1077.7224,17695.621,311.9291,84.739044,1196.9287,106.02434,363.0821,82.82266,102.08539,0.12978888,175.70825,870.21405,-0.37504467
49,49,2021-08-19,대정읍,2848410.5,424949.62,27741.54,152490.81,377.68253,9129.8545,1080.0458,17046.555,313.50034,61.13964,1210.569,96.27594,350.82254,99.045555,156.40001,9.357351,192.07416,905.41943,0.02041189
50,50,2021-08-20,대정읍,3207662.2,425179.78,27553.361,158554.45,470.65314,8320.21,1063.4333,17374.836,355.74927,101.2372,1215.6965,114.69307,368.54773,99.49784,172.20776,12.930244,296.8038,986.6238,0.716504
51,51,2021-08-21,대정읍,3170057.5,422274.72,21091.086,169419.33,501.1798,7209.226,1040.4736,17083.393,452.47122,111.75688,1512.305,136.08493,461.59314,137.2338,169.82643,6.2564697,298.03644,1200.7638,0.8446205
52,52,2021-08-22,대정읍,3104867.2,431415.12,18933.283,173703.16,400.9348,6884.4624,1066.7393,16467.531,390.75735,53.551697,1400.1516,152.10977,390.54587,131.92943,133.029,7.904168,260.98477,1029.8512,-0.16074401
53,53,2021-08-23,대정읍,3265459.2,423452.88,27122.31,158459.44,465.69852,7918.895,992.9498,17053.441,360.21942,106.33629,1290.1252,78.78619,412.64008,92.82465,79.84317,2.734565,157.6999,892.3255,0.098992676
54,54,2021-08-24,대정읍,3144598.0,422916.22,28115.264,160957.53,452.21576,9277.31,1023.1208,17264.365,341.98163,102.50044,1305.5747,92.298706,371.4589,75.652306,94.33316,8.951911,172.28754,948.4083,-0.04688669
55,55,2021-08-25,대정읍,2860405.2,428875.5,27852.92,163586.58,507.4054,9411.461,1041.8472,17526.91,328.241,85.883865,1182.6826,107.338326,379.55502,88.284225,84.02218,0.47614104,174.32341,877.13275,-0.28696126
56,56,2021-08-26,대정읍,2961638.2,423155.38,26688.383,163334.3,407.08405,10061.46,1064.3357,16684.615,319.50635,70.533424,1232.2561,94.725235,375.29398,94.059425,121.098694,8.795652,185.3574,954.6439,-0.10243591
57,57,2021-08-27,대정읍,3127694.8,427084.28,27161.67,167780.8,515.3585,9083.184,1131.9706,17044.316,348.2996,105.07847,1205.3674,113.31647,397.21872,98.96831,161.84364,9.319278,304.42526,1054.6807,0.5342723
58,58,2021-08-28,대정읍,3341871.2,420115.06,20307.68,188742.38,592.4105,8116.244,1110.167,16275.214,454.7177,140.22223,1398.061,141.49117,475.1871,148.78238,170.50989,5.8646536,292.72617,1254.6135,0.63425547
59,59,2021-08-29,대정읍,3109481.5,430442.53,18419.393,180807.61,481.05377,7323.1694,1097.6539,16029.996,365.8892,50.676655,1358.0977,148.18462,416.15604,118.41542,144.73967,6.9773283,264.4084,1039.4677,0.0007104501
60,60,2021-08-30,대정읍,3431221.5,420234.4,26576.572,168472.2,581.15936,7891.7104,994.52277,16170.02,357.82523,132.83841,1323.2842,76.401306,462.19702,115.69609,91.80334,5.041805,186.60631,994.08704,0.24600059
61,61,2021-08-31,대정읍,3273177.2,420873.8,27653.068,174233.36,603.812,8411.098,955.6267,16712.588,350.8686,120.711136,1375.8114,97.26764,470.4308,96.16072,113.29602,6.2061186,216.36638,988.2505,-0.038690194
0,0,2021-07-01,남원읍,1907002.1,335985.94,32241.676,190560.2,62.05483,8534.916,166.48842,8865.668,126.5602,77.55842,562.75134,68.06475,325.6899,53.50555,27.293428,7.220292,156.73747,605.67786,-0.4662037
1,1,2021-07-02,남원읍,1879351.4,329935.03,30295.676,184851.0,81.13246,6895.847,187.28539,9090.7295,118.497185,85.148415,532.35345,71.58454,349.42197,57.361626,23.797594,8.6054,129.22925,633.2279,0.09997107
2,2,2021-07-03,남원읍,1903709.1,335802.62,25259.922,213427.19,126.93109,7488.899,186.00652,8958.638,132.57323,116.540985,549.2849,86.83695,362.4211,60.267574,27.104082,12.004299,156.83566,663.1341,0.29376006
3,3,2021-07-04,남원읍,1968044.4,344947.9,23171.547,204594.55,144.13747,9804.336,186.35744,8819.379,113.65316,71.51823,647.0153,83.83981,364.37436,78.62297,28.674896,6.230955,147.75778,544.22327,0.10325186
4,4,2021-07-05,남원읍,2131834.8,338833.1,31431.523,193862.52,112.82287,10763.516,166.75854,8922.416,127.80458,111.52282,556.61865,62.998306,374.70624,51.27731,16.133444,8.743287,128.02174,557.57806,0.27792448
5,5,2021-07-06,남원읍,1973832.9,345243.75,34143.83,189289.86,92.37356,10232.277,176.20909,9751.419,138.65799,70.59115,466.13916,54.913452,339.0844,49.954056,12.050991,7.10699,132.94432,576.5267,0.04328005
6,6,2021-07-07,남원읍,1948679.8,344582.25,33085.227,186974.61,79.77646,9795.4375,176.59695,9448.971,135.78488,71.85876,475.15387,66.607796,338.9841,51.901962,21.325075,4.8535514,141.13821,564.19073,-0.11130378
7,7,2021-07-08,남원읍,1921540.1,339619.25,34303.38,184983.17,67.28285,9115.376,166.15453,9514.845,139.10202,93.647194,529.57745,67.002525,350.48755,56.08684,24.847784,6.8142614,131.68701,615.7399,-0.36808968
8,8,2021-07-09,남원읍,1919497.0,334312.7,32231.455,184686.78,80.9651,8567.18,145.2112,9201.074,128.45819,106.38272,525.3816,67.079735,372.9457,63.766567,16.508991,5.2363224,122.39002,646.41986,0.10846183
9,9,2021-07-10,남원읍,1985058.1,344743.94,25935.953,216417.64,93.32591,8985.673,141.64256,9061.876,128.9644,104.76649,621.66956,81.18593,377.16357,69.507614,33.06474,5.4696245,161.78465,661.8027,0.2675199
10,10,2021-07-11,남원읍,2108371.0,353750.5,24940.828,208757.39,85.73856,9861.43,142.98294,8830.3545,115.97049,53.836445,569.2037,71.21989,351.30096,81.00764,14.260171,6.764729,126.27222,576.99176,-0.01284942
11,11,2021-07-12,남원읍,2020304.9,345238.0,33398.68,175564.98,48.576088,7997.7905,135.6653,9077.28,141.47975,90.841415,488.5467,56.670208,371.17282,52.780746,18.58467,4.7972584,100.03324,610.3717,-0.006434545
12,12,2021-07-13,남원읍,2025614.1,351750.06,35235.625,176267.56,42.541737,8190.0503,151.9378,9907.47,95.17057,61.400528,442.37402,61.324833,362.06342,61.409203,30.593958,3.0217075,131.36818,577.11346,1.579
13,13,2021-07-14,남원읍,1940381.4,345386.7,34508.79,168857.11,36.986526,8039.0234,153.17212,9494.046,127.61887,82.714424,466.6756,66.111244,358.01025,52.14597,21.264341,0.4355635,101.314995,580.8487,-0.09054631
14,14,2021-07-15,남원읍,1957271.8,348473.38,34270.652,166350.12,36.287556,8310.11,154.43248,9458.529,111.04696,70.84361,519.8517,82.50275,337.56967,59.179882,34.230495,1.5983379,108.00457,501.47125,-0.0776536
15,15,2021-07-16,남원읍,2248750.8,338402.97,34004.37,188666.66,68.59844,9719.971,139.61746,9406.2,127.58228,100.85319,409.41675,51.821156,371.26675,63.578487,11.107773,10.692673,118.192154,677.03864,-0.12406364
16,16,2021-07-17,남원읍,2128036.5,350736.66,26952.365,207708.33,63.696022,10805.72,138.21185,9500.56,109.93492,88.05086,630.61346,66.0132,356.99493,81.48027,28.469986,7.2614903,159.67546,598.9484,0.33119008
17,17,2021-07-18,남원읍,2021285.6,350901.03,25098.232,186090.38,60.875862,9177.484,123.51452,9015.096,138.71323,65.574646,642.3687,57.3458,360.785,93.08849,23.16666,0.79635614,172.67807,468.9887,0.12576282
18,18,2021-07-19,남원읍,1911404.9,347399.88,30679.14,142910.83,29.432014,4767.753,140.16042,8975.626,91.249054,96.33674,551.3044,60.90528,346.4925,57.792545,5.3866286,13.258114,121.873146,539.12616,-0.29697254
19,19,2021-07-20,남원읍,2002521.8,342883.1,31275.244,147938.36,19.971634,5514.9756,151.22348,9446.707,95.818115,60.698112,449.6501,62.03647,374.83963,55.609562,21.306694,8.630634,127.75947,528.8269,0.059645027
20,20,2021-07-21,남원읍,1896300.9,349381.03,31929.82,148442.95,35.238514,7172.8213,144.79344,9593.34,128.00151,96.48867,490.59283,80.04069,376.08456,71.426476,17.870264,5.3845344,93.08024,510.44336,0.24900869
21,21,2021-07-22,남원읍,2117520.2,356071.2,32939.8,157405.42,71.156075,9893.258,144.0166,9741.212,94.85232,92.31222,555.68304,97.91435,368.03763,63.51014,23.045021,4.971792,115.945015,468.03824,0.44468278
22,22,2021-07-23,남원읍,2085875.2,346160.78,33613.637,175155.8,126.3097,12265.87,140.86015,9270.435,160.74673,103.589066,538.9438,65.01829,379.25955,54.64863,11.770439,3.611539,161.24248,554.28186,0.47407836
23,23,2021-07-24,남원읍,1907280.1,353407.28,27099.584,186344.8,104.613205,10216.337,138.26518,9107.104,118.41945,95.912796,655.6934,84.480865,373.68137,45.753677,10.387709,2.4590268,149.02538,491.65698,0.62917084
24,24,2021-07-25,남원읍,1982529.4,361588.56,23772.336,190954.58,116.15111,10556.004,140.48155,8727.46,75.83009,70.03579,531.13275,95.64498,369.1638,62.25982,28.910309,0.11909385,127.601845,468.75497,0.34343088
25,25,2021-07-26,남원읍,1974185.8,355491.12,31105.469,173454.84,96.77919,11022.928,139.43517,8721.857,120.730865,86.06475,502.72507,84.941475,388.3366,48.037224,19.488811,1.2901112,80.16073,482.78,0.12878306
26,26,2021-07-27,남원읍,1952809.5,355662.4,31776.406,174538.05,85.55545,11053.933,138.24306,8524.629,96.65675,70.09108,492.29822,84.61154,359.6594,46.019997,10.075784,1.1006361,109.64179,493.60834,0.7364918
27,27,2021-07-28,남원읍,2007576.4,352890.84,31367.912,171015.94,87.20179,11343.803,151.89432,8695.352,109.43886,79.74908,474.1896,78.614525,360.9362,42.071243,8.4081955,4.8741827,150.389,534.1417,0.14127977
28,28,2021-07-29,남원읍,1810226.2,348192.62,29848.906,163413.33,64.791435,12696.314,155.36401,9084.429,172.62141,76.867355,616.3052,86.04177,383.5838,56.265068,34.610474,4.2581944,165.4996,577.2919,-0.28485566
29,29,2021-07-30,남원읍,1815125.9,354891.06,25164.498,180256.27,63.226295,11010.558,144.71536,8760.966,131.62128,74.54543,618.7963,108.289795,361.97815,67.662476,18.897593,-0.7222946,163.86665,559.7944,-0.122464895
30,30,2021-07-31,남원읍,2039686.6,359101.75,23137.139,198411.23,76.735344,10575.355,125.41587,8006.8687,54.84068,83.0351,393.22415,104.68454,347.0445,74.67265,30.871296,0.4958799,143.96379,506.90286,-0.07662073
31,31,2021-08-01,남원읍,1627537.5,366290.12,20755.838,161603.03,29.535084,8153.7554,131.4861,7961.095,101.850174,59.257515,591.19855,104.777466,276.38446,80.34193,19.683086,1.0813919,96.63988,424.91592,0.3298372
32,32,2021-08-02,남원읍,2300437.0,356697.5,29177.395,155345.03,34.80095,6503.548,114.3825,7806.9766,120.531685,106.53943,557.2009,93.899254,356.44473,32.455593,15.874614,0.8270404,97.95722,513.483,-0.21739945
33,33,2021-08-03,남원읍,1911654.8,355407.8,29659.166,147241.0,25.004524,6059.029,127.85288,8068.1636,121.04553,106.718094,452.07755,76.17514,322.35226,46.99555,12.486611,7.918048,125.407616,484.54196,0.14980912
34,34,2021-08-04,남원읍,1258283.6,361178.2,25514.705,107481.24,16.532145,3324.328,157.04039,8030.633,105.38993,77.423325,503.03842,68.70919,354.75156,33.675472,35.150673,1.5954561,132.72565,327.583,0.56170756
35,35,2021-08-05,남원읍,1614768.0,359487.97,25417.459,108252.9,-7.4213786,2568.9043,148.20897,7743.5063,132.78398,108.133026,654.8639,73.87385,472.82864,39.345547,12.487606,-0.4559154,130.27292,401.86182,-0.6660971
36,36,2021-08-06,남원읍,1515967.9,354641.97,21856.469,128884.77,26.455597,3473.0435,121.00256,7642.475,114.06186,122.78896,644.2816,77.61926,430.63693,41.89092,15.290368,1.0831532,135.36076,418.9949,0.104746595
37,37,2021-08-07,남원읍,1654972.4,355570.88,19720.34,141867.23,55.169262,4484.3506,131.89536,7596.571,93.837296,80.13599,526.2445,74.64873,374.84097,58.911575,27.978323,1.7545065,141.01808,412.51328,-0.28695926
38,38,2021-08-08,남원읍,1767431.4,360551.72,20683.387,124746.43,6.261348,3274.7344,122.375244,7623.956,94.69875,73.432304,576.33325,79.4766,342.06903,69.73847,14.184843,5.949934,102.860916,408.79602,-1.2152826
39,39,2021-08-09,남원읍,2087149.0,344832.16,28411.865,123513.48,17.146984,3591.6572,110.70231,7757.0522,128.58214,103.123055,493.1824,60.573105,369.37512,40.70865,13.706346,5.627442,107.08969,484.56656,-1.0890425
40,40,2021-08-10,남원읍,1639019.1,341860.47,28331.764,118273.125,20.715122,3578.7034,121.26769,8144.824,109.518486,92.026436,431.94583,56.26304,357.59976,50.31333,17.155373,6.53162,112.18781,457.7265,-0.7069136
41,41,2021-08-11,남원읍,1396768.8,348180.22,25128.87,95544.09,15.69328,2020.5624,109.3319,8025.91,106.566,68.2619,491.78333,56.299145,339.39075,35.446312,35.10795,0.7108437,117.945465,372.0575,1.1363891
42,42,2021-08-12,남원읍,2097479.5,334989.72,27281.426,132045.11,51.470085,4465.05,99.601074,8298.45,123.113495,68.92251,497.1212,47.848133,353.54877,58.098717,25.875988,8.540155,108.96656,493.35587,0.79579645
43,43,2021-08-13,남원읍,2212706.0,327343.34,27745.836,157627.97,69.06807,8430.781,77.13421,8137.0107,143.93846,94.69561,428.48322,48.6971,385.9699,63.81298,25.54705,10.133142,109.90894,552.4355,1.0170041
44,44,2021-08-14,남원읍,2165443.5,334154.88,21382.383,166008.03,44.41946,8009.382,70.867905,8408.862,118.11116,62.511303,582.338,41.829983,338.47812,61.88704,24.4638,9.98179,134.13074,504.73065,0.3518355
45,45,2021-08-15,남원읍,2002234.1,344950.62,20265.123,153838.25,39.974922,6857.659,67.421555,8286.778,104.88808,41.440945,515.4096,44.85452,317.8772,76.30191,19.144352,1.9476845,130.83188,407.3163,0.14220335
46,46,2021-08-16,남원읍,1927278.2,333470.0,26142.62,120700.55,25.59188,5486.2837,69.13133,8281.774,94.05514,72.685905,508.63672,45.91558,336.20456,47.677307,6.194991,4.8359413,96.539276,484.9976,-0.60908973
47,47,2021-08-17,남원읍,2017657.1,325674.47,28376.451,129294.164,44.782494,5626.278,73.31309,8302.054,105.958954,62.542057,420.7147,48.822292,356.77344,44.985695,20.009705,7.203851,110.177414,489.03104,0.26008144
48,48,2021-08-18,남원읍,2036408.5,330173.3,29482.576,127266.25,87.48031,6960.0796,54.93327,8461.73,135.24672,76.8913,468.86584,61.95196,357.85455,60.373497,19.887936,3.5108745,90.9238,493.00925,2.8872604
49,49,2021-08-19,남원읍,1946005.8,326550.8,29210.523,144741.25,127.70213,8690.451,60.88297,8520.395,111.28541,61.98193,470.24872,59.90598,320.86264,57.726143,23.055994,8.640957,102.74275,481.28336,-0.016639754
50,50,2021-08-20,남원읍,2220215.0,322320.53,30350.363,157579.47,143.73314,10735.435,63.286194,8165.945,145.61716,81.33213,455.37738,46.318733,342.73434,56.562397,13.998863,10.772097,117.586815,549.9162,-0.36730513
51,51,2021-08-21,남원읍,2214150.0,328754.9,23604.84,170793.67,155.33638,11123.906,67.397415,8051.2383,92.39025,82.97621,607.31165,44.20856,339.10632,36.693737,8.967947,10.367715,134.85152,544.6946,0.5016619
52,52,2021-08-22,남원읍,2033683.5,332500.62,20192.893,172023.94,170.53806,10226.696,78.68144,8055.1826,78.0626,47.64027,465.19193,62.821262,349.56723,63.87249,30.012945,7.3700237,122.93151,478.69183,0.10519013
53,53,2021-08-23,남원읍,2161265.8,324961.1,26822.78,155325.47,179.5065,10531.673,56.296448,7857.784,93.84945,70.057274,463.5128,48.731453,355.98215,52.32395,11.835332,6.596186,79.66106,459.0459,0.44020587
54,54,2021-08-24,남원읍,1985830.2,319586.78,28242.82,154868.1,187.3658,9898.987,60.25046,8127.247,121.489845,65.36216,442.5542,44.257076,354.5966,30.893824,14.966436,0.81476647,95.91883,487.64926,-0.062118173
55,55,2021-08-25,남원읍,1933411.0,318237.0,26639.584,149393.67,184.95935,8570.216,52.881733,7864.6494,101.32054,65.47791,505.59946,49.385258,359.08823,54.61451,18.044962,6.347486,123.838524,524.9645,-0.07368095
56,56,2021-08-26,남원읍,1834996.5,317041.6,25757.135,133900.3,196.91963,7775.3696,61.89813,7802.0977,101.76439,58.562405,498.08066,46.37773,343.4235,43.70987,18.973,7.8470006,112.896866,492.66504,-0.06032519
57,57,2021-08-27,남원읍,2292919.8,307110.9,25318.59,140582.73,193.84282,7990.7715,35.837315,7714.612,130.46815,76.20536,530.0422,51.805447,377.0488,53.06471,16.14435,8.534779,128.22571,541.59045,-0.17685324
58,58,2021-08-28,남원읍,2069896.5,310264.28,19129.465,155704.52,195.40251,7829.7837,18.887915,7816.718,91.09499,74.468155,452.95862,55.350266,349.91968,51.30892,22.536718,10.544098,132.2759,503.0359,-0.08764133
59,59,2021-08-29,남원읍,1769903.9,314322.25,16513.299,156988.53,181.55829,7481.71,34.43453,7508.7974,67.750435,55.001423,489.84442,55.129128,319.5825,67.275856,24.468113,13.755212,119.56759,445.03476,0.9006654
60,60,2021-08-30,남원읍,2401145.8,304025.34,24580.81,139206.1,135.82631,6379.3555,0.10226357,7519.816,110.25727,82.43297,538.7578,33.86496,393.506,41.31144,14.393757,7.1489315,78.24417,464.13275,1.6148918
61,61,2021-08-31,남원읍,1912148.1,301981.16,25995.32,137912.1,134.04146,5510.254,5.7733555,7838.1675,115.96949,80.24904,478.6585,33.710888,377.82214,36.44299,6.3315783,8.34757,122.530235,485.0641,0.15844136
0,0,2021-07-01,성산읍,2262975.5,323858.47,26878.512,163860.39,231.64154,5056.932,176.74013,12732.348,83.346016,42.814594,648.87585,57.94442,279.9605,44.762062,9.341075,6.9696255,91.99598,496.73987,2.854331
1,1,2021-07-02,성산읍,2352704.2,325832.4,25025.39,179879.16,334.415,6408.548,184.47932,13541.566,92.91631,46.930237,567.55853,65.53909,279.4817,71.12353,14.079859,3.6922693,95.77704,534.96014,1.6688669
2,2,2021-07-03,성산읍,2178791.8,328714.0,21761.77,194961.28,266.60364,5493.1045,185.37823,13835.577,78.506546,34.11301,579.3797,80.967575,249.93074,70.50773,24.092152,5.1450863,95.27349,505.90427,-0.8331959
3,3,2021-07-04,성산읍,2072420.4,326395.38,19704.102,177492.31,230.43388,4782.465,199.54622,13955.464,75.846176,23.375118,606.9056,86.1958,227.0952,63.458847,18.038471,7.6475286,95.210945,428.9874,1.7977917
4,4,2021-07-05,성산읍,2183896.5,329134.06,25002.297,135885.73,163.12845,3965.0916,218.68529,14317.921,78.43908,32.31778,620.5097,51.317883,272.1519,37.476135,25.192455,8.240509,82.81523,432.0664,1.3008914
5,5,2021-07-06,성산읍,2205172.2,315742.06,26341.709,137607.33,90.09865,3783.8481,203.92563,12899.37,72.39402,39.43734,651.01556,50.560677,295.268,62.260918,12.993611,8.782128,83.29716,493.60617,1.2102816
6,6,2021-07-07,성산읍,2067287.6,309775.72,25827.545,151207.0,92.32244,4124.1597,184.79129,12241.879,86.80657,46.21928,620.74146,44.15894,278.65814,56.93026,26.086744,8.825059,96.309326,490.3768,0.1724071
7,7,2021-07-08,성산읍,2135482.8,313274.66,25033.768,156450.56,73.74495,4622.0747,187.63539,12814.415,95.99763,56.12852,724.7649,55.97495,290.82053,50.12447,9.8928795,4.9587736,96.30333,495.39148,0.10620132
8,8,2021-07-09,성산읍,2188294.5,318984.84,23247.02,168435.44,108.830444,4358.941,233.95708,13543.86,84.385475,52.8874,662.4232,62.01156,244.991,50.370865,7.5260487,5.0953484,119.82816,495.97702,0.8023025
9,9,2021-07-10,성산읍,2531553.8,315487.0,20345.666,196286.98,166.92204,4353.2783,293.50104,12300.29,78.95096,44.1874,646.0396,72.00292,280.10626,71.789635,15.139294,9.592655,88.978455,528.945,1.0490606
10,10,2021-07-11,성산읍,2316305.2,307188.03,18762.984,203288.08,161.40956,3454.3398,247.36069,10373.102,83.4743,40.13635,641.6339,86.00864,256.1169,64.61449,24.176476,5.114587,84.75468,530.0529,0.7660243
11,11,2021-07-12,성산읍,2203413.8,305504.9,23310.205,179654.05,163.57515,2783.3093,268.95126,9389.864,66.407135,51.766716,675.22375,73.26327,269.48495,43.237194,26.384983,-1.2273297,71.513916,509.5822,0.14438115
12,12,2021-07-13,성산읍,1923536.4,303837.75,25513.602,174090.16,216.38812,3622.674,283.92715,9207.144,81.99847,58.46411,671.7221,60.3761,311.71103,65.24811,18.041937,3.7062736,102.45738,511.1491,3.2323563
13,13,2021-07-14,성산읍,2153882.8,301746.4,25483.404,178352.02,192.42836,3673.3657,232.458,8803.347,66.17679,61.05658,597.5347,60.781513,301.0967,61.21034,11.507146,0.3699401,70.68971,527.28076,0.51689535
14,14,2021-07-15,성산읍,2140290.0,302746.2,26263.982,174546.5,104.09253,4233.125,238.74669,9080.012,66.94008,61.25513,627.63916,46.49033,272.28333,38.241646,33.797417,6.4011188,71.04763,538.28204,-0.16952977
15,15,2021-07-16,성산읍,1908277.1,302416.9,24792.582,189992.8,108.03447,4296.2437,258.41223,8744.652,101.22318,52.332424,630.27216,54.8558,260.53143,58.25976,17.968946,9.296831,82.47058,474.64517,-0.5010892
16,16,2021-07-17,성산읍,1922091.0,302111.56,21021.22,206907.38,94.76951,4954.285,264.01904,8998.052,93.62659,49.747147,661.08575,76.24518,272.42352,68.88257,10.882156,1.4127762,120.52276,502.3698,0.026893765
17,17,2021-07-18,성산읍,1863589.9,304105.38,18287.729,199530.27,52.089977,4090.3525,257.3365,9605.22,56.244007,36.989002,622.1489,102.824135,257.3609,72.81535,18.77023,12.528988,112.7382,530.8712,0.10080263
18,18,2021-07-19,성산읍,1800071.4,295776.88,25709.754,184648.0,121.001755,4963.282,293.5284,8956.259,78.55459,39.02348,679.7427,42.61792,314.45557,40.726555,6.45278,4.5122457,73.27649,512.8074,3.5734632
19,19,2021-07-20,성산읍,1709643.1,297289.12,26248.363,191494.44,80.16043,5214.997,288.57205,9242.479,72.083755,54.100094,567.3034,54.854572,265.4886,71.16967,25.973389,9.669396,66.30262,505.32697,0.038996413
20,20,2021-07-21,성산읍,1481624.2,303533.84,26140.53,192123.88,35.143692,5820.29,266.01346,9233.099,77.68315,44.977962,601.8503,75.20011,313.0126,38.4441,13.314651,1.3901954,88.21004,435.7001,0.32637113
21,21,2021-07-22,성산읍,1968650.6,309127.88,25940.424,196116.53,47.10288,5105.412,269.83112,9986.232,95.10146,38.999195,646.16895,77.64033,310.5095,49.207806,11.798361,4.1590753,67.56586,502.5438,0.14137
22,22,2021-07-23,성산읍,2572559.0,309643.2,22971.906,234846.16,113.365105,5657.381,246.47563,10171.264,102.273766,70.77281,609.9486,79.14017,305.37717,65.61421,24.804901,4.914226,97.02589,560.35706,4.966478
23,23,2021-07-24,성산읍,2174953.8,306050.47,20456.412,231024.94,26.615038,5069.9746,194.62013,9138.764,90.09598,36.6816,605.13556,102.08223,315.51328,54.059616,27.49181,13.762955,72.091484,486.9066,-0.23743212
24,24,2021-07-25,성산읍,2365935.0,307059.84,25843.627,215907.33,51.556416,3855.8977,272.53903,8997.979,102.96746,48.691936,617.8806,48.20766,325.0556,34.36111,15.463438,0.83895653,85.465866,474.7186,-0.18939584
25,25,2021-07-26,성산읍,2215092.0,305589.4,27079.176,213162.33,0.6393343,3650.0383,279.94962,8772.76,70.66304,26.819906,672.40765,53.61385,288.42474,60.172016,29.603462,4.4044433,16.28447,445.8776,-0.35868302
26,26,2021-07-27,성산읍,1967090.5,303690.03,26263.303,208231.25,43.144993,4242.5503,267.04614,9114.336,73.81232,40.244225,607.8251,39.038364,241.93315,53.387268,20.889135,9.294728,61.605267,468.9837,-0.04054621
27,27,2021-07-28,성산읍,2170025.8,305011.5,26390.305,224311.2,64.84887,5104.522,247.66351,9034.49,110.58375,33.984272,620.7336,38.577267,273.06006,25.563902,14.817844,5.6941967,100.09136,540.1013,-0.11455819
28,28,2021-07-29,성산읍,2404019.8,305100.84,26622.41,223871.23,55.141212,5279.7876,216.87857,9446.44,81.60415,65.29366,624.36127,65.73208,277.90955,42.209423,22.048098,5.829702,69.78633,572.08295,-0.49878284
29,29,2021-07-30,성산읍,2465010.5,308912.62,22735.697,249355.31,50.916702,5415.097,200.12242,9344.99,103.180824,50.445553,685.81647,79.49367,270.09656,46.208023,35.213108,5.3550305,98.619965,579.8784,0.22120312
30,30,2021-07-31,성산읍,1923433.2,318465.53,23016.137,225181.3,103.7794,4893.3657,168.87914,9287.694,86.67702,30.359438,574.773,75.1716,237.34576,75.65877,15.550581,0.98050207,96.25885,491.88245,0.21565616
31,31,2021-08-01,성산읍,2206083.2,324654.34,29003.027,184019.9,119.03555,4186.0576,125.063194,8910.8125,66.20035,45.33802,556.8263,59.81225,250.40718,58.210423,20.009958,0.16741723,54.957573,460.3583,0.070900545
